date,mean_temp,humidity,mean_wspeed,wdegree,pressure,rainfall,radiation,radiation_balance,uva,uvb,no,no2,ozone,PM10,PM2_5
2016-03-28 03:30:00,5.7,71.8,1.2,250.7,975.59,0.0,0.0,-74.1,1.41,0.02,9.9,13.7,6.4,3.3,2.0
2016-03-28 04:00:00,5.6,72.6,1.6,251.3,975.0,0.0,0.0,-70.0,1.42,0.02,12.7,13.6,6.1,3.3,1.9
2016-03-28 04:30:00,5.4,74.1,2.2,257.7,974.65,0.0,0.0,-67.5,1.4,0.02,16.2,13.2,5.4,2.8,1.5
2016-03-28 05:00:00,5.3,75.8,1.7,257.0,974.0,0.0,0.0,-70.2,1.42,0.02,12.8,12.7,5.6,3.1,1.9
2016-03-28 05:30:00,4.8,78.0,1.0,247.1,974.0,0.01,0.0,-70.6,1.44,0.02,9.5,12.5,6.0,3.1,2.1
2016-03-28 06:00:00,4.5,80.7,1.1,242.9,974.0,0.0,0.0,-60.5,1.47,0.02,7.3,12.4,6.1,4.3,3.5
2016-03-28 06:30:00,4.4,82.3,1.1,223.6,973.03,0.01,0.0,-65.7,1.48,0.02,5.9,12.4,5.7,5.1,4.2
2016-03-28 07:00:00,4.2,83.8,0.5,184.2,973.0,0.0,0.0,-64.8,1.5,0.02,5.9,13.4,5.2,5.0,4.0
2016-03-28 07:30:00,4.2,84.8,1.1,234.1,973.0,0.0,9.8,-54.3,1.83,0.03,5.6,12.6,5.1,4.6,3.4
2016-03-28 08:00:00,4.6,83.9,1.0,240.3,972.73,0.0,68.8,-20.6,2.79,0.03,5.1,12.1,5.9,1.7,0.2
2016-03-28 08:30:00,5.6,79.7,0.4,112.1,972.0,0.0,101.3,0.7,4.14,0.04,5.4,11.8,5.2,3.0,1.9
2016-03-28 09:00:00,6.8,75.5,0.1,21.6,972.0,0.0,168.2,-5.5,6.06,0.06,5.6,11.5,5.4,8.5,7.8
2016-03-28 09:30:00,8.8,63.2,1.1,191.5,971.68,0.0,331.4,46.4,9.48,0.1,5.5,10.7,5.6,7.0,6.1
2016-03-28 10:00:00,9.4,55.2,2.7,214.6,971.0,0.0,306.4,174.2,10.44,0.14,3.7,10.3,7.1,3.0,1.6
2016-03-28 10:30:00,10.2,52.8,2.7,212.4,971.0,0.0,315.0,197.0,11.79,0.19,1.3,9.7,9.3,3.0,1.9
2016-03-28 11:00:00,10.9,47.4,3.6,212.7,971.0,0.0,328.2,219.5,11.97,0.2,0.6,8.4,10.8,3.3,2.1
2016-03-28 11:30:00,11.5,43.9,4.0,201.1,971.0,0.0,232.3,143.0,9.93,0.19,0.0,7.4,15.6,3.6,1.9
2016-03-28 12:00:00,11.9,40.8,3.7,201.6,971.0,0.0,136.8,77.9,6.88,0.14,0.0,5.6,18.8,2.2,0.8
2016-03-28 12:30:00,11.9,39.3,3.0,226.3,971.0,0.0,167.0,100.4,7.69,0.16,0.0,4.9,16.9,2.6,1.7
2016-03-28 13:00:00,11.7,40.3,4.6,233.1,970.71,0.0,178.1,101.6,8.1,0.17,0.0,4.2,24.5,1.9,0.6
2016-03-28 13:30:00,12.3,40.7,5.5,215.3,970.0,0.0,411.0,294.8,15.77,0.33,0.0,3.9,27.4,0.3,0.0
2016-03-28 14:00:00,13.3,41.2,5.5,214.9,970.0,0.0,716.5,489.1,24.52,0.5,0.0,3.4,27.6,2.2,0.9
2016-03-28 14:30:00,13.6,40.8,6.4,219.3,969.25,0.0,517.6,335.0,19.16,0.4,0.0,2.7,26.2,6.5,4.5
2016-03-28 15:00:00,14.1,41.4,6.4,217.5,969.0,0.0,660.8,432.6,22.79,0.45,0.0,2.4,27.6,11.6,9.1
2016-03-28 15:30:00,14.6,41.3,6.0,222.5,968.35,0.0,484.2,291.5,17.95,0.35,0.0,2.2,31.4,9.6,8.0
2016-03-28 16:00:00,14.9,41.8,5.2,218.3,968.0,0.0,409.4,231.8,15.53,0.29,0.0,2.8,26.4,1.0,0.0
2016-03-28 16:30:00,14.9,41.9,5.0,224.4,967.96,0.0,268.1,143.2,11.62,0.21,0.0,2.7,28.7,0.0,0.0
2016-03-28 17:00:00,15.4,41.0,4.8,214.5,967.11,0.0,367.5,209.1,11.97,0.18,0.0,3.1,21.4,0.0,0.0
2016-03-28 17:30:00,15.8,38.9,4.6,217.7,966.81,0.0,281.2,133.6,9.45,0.14,0.0,3.6,25.4,4.3,3.2
2016-03-28 18:00:00,15.6,39.2,5.1,209.7,966.04,0.0,195.8,70.5,6.98,0.09,0.0,3.7,27.3,3.9,2.1
2016-03-28 18:30:00,16.0,38.4,4.3,215.0,966.0,0.0,156.9,23.9,5.55,0.06,0.0,3.6,23.3,0.0,0.0
2016-03-28 19:00:00,16.2,35.5,4.1,240.5,966.01,0.0,50.7,-29.4,3.37,0.04,0.0,3.9,22.4,0.0,0.0
2016-03-28 19:30:00,13.4,42.1,4.3,285.7,967.54,0.06,5.3,-68.1,1.41,0.03,0.0,3.0,28.7,7.3,6.0
2016-03-28 20:00:00,9.6,77.8,2.8,290.2,968.69,0.21,0.3,-69.2,1.35,0.03,0.0,2.0,14.7,0.0,0.0
2016-03-28 20:30:00,9.1,85.1,3.1,281.7,969.05,0.61,0.0,-60.1,1.29,0.03,0.0,2.8,10.7,0.0,0.0
2016-03-28 21:00:00,9.0,85.4,2.9,234.9,969.61,0.29,0.0,-58.1,1.31,0.03,0.3,3.8,10.7,0.0,0.0
2016-03-28 21:30:00,9.4,83.5,3.4,237.5,970.09,0.55,0.0,-62.5,1.28,0.03,0.2,5.6,11.2,0.0,0.0
2016-03-28 22:00:00,9.4,85.2,3.0,226.5,970.0,0.59,0.0,-64.8,1.31,0.03,0.1,5.9,11.7,0.0,0.0
2016-03-28 22:30:00,9.4,83.9,3.8,230.5,970.0,0.16,0.0,-64.5,1.35,0.03,0.0,6.2,12.9,0.0,0.0
2016-03-28 23:00:00,9.0,84.9,4.1,221.0,970.84,1.34,0.0,-59.5,1.44,0.03,0.0,5.0,15.3,1.1,0.6
2016-03-28 23:30:00,8.8,82.3,3.7,231.7,970.57,0.04,0.0,-54.3,1.65,0.04,0.0,3.9,16.2,0.0,0.0
2016-03-29 00:00:00,8.8,82.3,1.5,230.7,970.48,0.0,0.0,-46.1,1.66,0.04,0.0,4.2,10.3,0.0,0.0
2016-03-29 00:30:00,8.7,85.2,2.0,230.6,970.73,0.07,0.0,-63.4,1.7,0.04,0.0,4.5,9.7,0.0,0.0
2016-03-29 01:00:00,8.7,87.2,1.9,242.7,970.11,0.0,0.0,-77.1,1.77,0.04,0.0,4.3,10.7,0.0,0.0
2016-03-29 01:30:00,8.6,86.9,2.1,239.2,971.0,0.18,0.0,-45.3,1.97,0.04,0.0,4.0,12.8,0.0,0.0
2016-03-29 02:00:00,8.8,86.3,3.3,236.2,971.0,0.23,0.0,-73.9,1.65,0.04,0.0,3.6,13.8,1.4,0.5
2016-03-29 02:30:00,9.0,78.9,2.9,228.8,971.0,0.0,0.0,-53.0,1.4,0.03,0.0,3.0,17.2,0.0,0.0
2016-03-29 03:00:00,9.0,77.1,3.5,232.9,971.0,0.0,0.0,-56.8,1.41,0.03,0.0,2.0,19.1,0.0,0.0
2016-03-29 03:30:00,8.7,75.7,2.9,244.5,971.75,0.0,0.0,-47.8,1.44,0.03,0.0,1.0,20.7,1.5,0.4
2016-03-29 04:00:00,8.7,71.7,2.3,239.1,972.0,0.0,0.0,-47.2,1.45,0.03,0.0,1.5,15.3,2.4,1.5
2016-03-29 04:30:00,8.6,71.2,1.8,239.1,972.0,0.0,0.0,-58.5,1.48,0.03,0.0,1.7,12.5,1.6,0.9
2016-03-29 05:00:00,8.2,71.5,1.9,225.6,972.72,0.0,0.0,-70.1,1.52,0.03,0.0,3.8,11.0,0.0,0.0
2016-03-29 05:30:00,8.0,70.6,2.0,239.9,973.0,0.0,0.0,-65.8,1.56,0.03,0.1,4.4,9.7,0.0,0.0
2016-03-29 06:00:00,8.0,65.2,3.4,276.9,973.58,0.0,0.0,-63.9,1.56,0.03,0.0,2.6,16.4,0.0,0.0
2016-03-29 06:30:00,7.0,72.3,3.4,252.7,974.0,0.0,0.0,-87.7,1.61,0.03,0.0,1.4,24.1,1.5,0.1
2016-03-29 07:00:00,6.9,72.4,3.6,244.6,974.0,0.0,0.0,-82.5,1.66,0.03,0.0,2.5,25.3,2.6,1.9
2016-03-29 07:30:00,6.7,71.8,2.9,237.4,974.68,0.0,6.7,-66.5,2.06,0.03,0.8,7.0,14.9,2.3,1.7
2016-03-29 08:00:00,7.1,67.6,2.3,232.2,975.0,0.0,52.1,-57.1,3.19,0.04,1.3,9.3,9.0,4.0,0.6
2016-03-29 08:30:00,7.5,65.5,2.4,226.9,975.0,0.0,135.3,-52.9,4.79,0.05,1.8,10.8,6.8,5.5,0.0
2016-03-29 09:00:00,8.3,60.9,2.4,233.7,975.95,0.0,219.6,-50.1,6.81,0.07,2.7,12.3,7.0,5.3,0.1
2016-03-29 09:30:00,9.2,53.9,2.7,241.0,976.0,0.0,305.9,5.9,9.46,0.11,2.4,13.0,8.5,7.3,3.4
2016-03-29 10:00:00,9.5,50.3,4.0,248.3,976.0,0.0,398.6,189.8,12.01,0.15,0.5,10.9,17.6,10.3,4.5
2016-03-29 10:30:00,10.1,47.0,4.2,258.3,976.28,0.0,429.1,256.8,13.66,0.2,0.0,7.8,26.8,8.3,1.0
2016-03-29 11:00:00,10.5,42.7,4.1,249.0,976.99,0.0,557.9,361.7,17.05,0.26,0.0,6.6,29.6,3.0,0.0
2016-03-29 11:30:00,11.0,40.3,4.5,266.3,977.0,0.0,641.0,414.1,19.66,0.32,0.1,7.8,30.3,6.6,0.0
2016-03-29 12:00:00,11.1,38.3,5.1,261.4,977.0,0.0,498.7,306.0,17.02,0.31,0.0,6.7,34.5,11.5,2.8
2016-03-29 12:30:00,11.7,36.4,5.0,254.7,976.69,0.0,655.2,398.3,21.46,0.4,0.0,3.9,39.0,8.3,1.2
2016-03-29 13:00:00,12.4,34.1,4.3,240.7,976.02,0.0,648.1,405.4,21.5,0.42,0.1,3.2,35.2,3.0,0.0
2016-03-29 13:30:00,12.9,32.7,4.1,256.0,976.0,0.0,495.5,299.2,17.35,0.36,0.0,4.0,32.0,7.4,3.3
2016-03-29 14:00:00,12.8,32.5,4.0,235.3,976.0,0.0,270.9,153.7,10.97,0.24,0.2,6.1,24.1,15.7,11.5
2016-03-29 14:30:00,13.1,32.2,4.2,243.5,976.0,0.0,299.0,173.0,12.56,0.27,0.2,8.7,17.1,14.9,10.1
2016-03-29 15:00:00,13.5,31.1,4.3,261.0,976.0,0.0,437.9,268.4,16.64,0.34,0.0,7.4,22.7,11.4,6.4
2016-03-29 15:30:00,13.9,29.6,4.7,242.4,975.96,0.0,428.9,258.5,15.32,0.29,0.1,8.6,20.3,8.2,2.9
2016-03-29 16:00:00,14.3,28.8,4.2,240.8,975.75,0.0,332.0,181.5,12.08,0.22,0.0,8.6,20.3,10.7,5.5
2016-03-29 16:30:00,14.4,28.1,4.4,245.6,975.18,0.0,322.8,181.3,10.16,0.16,0.0,7.5,20.7,12.2,6.9
2016-03-29 17:00:00,14.7,27.3,4.8,261.8,975.02,0.0,397.9,205.9,11.76,0.17,0.0,7.5,19.4,3.7,0.0
2016-03-29 17:30:00,14.8,26.8,4.3,273.8,975.02,0.0,287.4,118.9,9.15,0.13,0.0,6.1,22.7,3.0,0.0
2016-03-29 18:00:00,13.6,32.2,2.3,339.5,975.88,0.0,184.0,71.4,6.31,0.08,0.8,6.7,12.3,11.1,6.1
2016-03-29 18:30:00,13.1,38.2,2.0,328.7,976.0,0.0,132.5,23.0,5.05,0.06,1.9,9.7,6.5,16.1,9.0
2016-03-29 19:00:00,12.6,42.0,1.6,5.9,976.0,0.0,78.0,-15.2,3.42,0.04,3.3,10.9,5.6,19.1,11.9
2016-03-29 19:30:00,12.0,46.4,1.8,21.6,976.0,0.0,30.8,-47.1,2.16,0.03,4.6,14.4,5.6,18.6,10.1
2016-03-29 20:00:00,11.5,50.5,2.1,24.2,976.05,0.0,3.9,-62.9,1.39,0.03,2.7,14.5,6.2,18.4,7.4
2016-03-29 20:30:00,11.4,52.3,1.3,28.2,977.0,0.0,0.0,-65.1,1.18,0.03,6.7,17.4,5.6,19.4,9.6
2016-03-29 21:00:00,11.2,54.2,0.6,56.4,977.0,0.0,0.0,-66.5,1.19,0.03,6.2,17.9,4.4,19.5,10.5
2016-03-29 21:30:00,10.4,58.2,1.0,168.0,977.0,0.0,0.0,-68.8,1.21,0.03,6.5,18.7,4.1,17.1,8.3
2016-03-29 22:00:00,9.9,61.0,0.9,231.3,977.0,0.0,0.0,-67.3,1.24,0.03,5.5,19.1,4.1,13.9,6.5
2016-03-29 22:30:00,9.5,63.7,0.6,191.7,977.0,0.0,0.0,-69.3,1.28,0.03,6.9,19.9,3.8,12.0,5.1
2016-03-29 23:00:00,9.0,65.8,1.4,206.2,977.0,0.0,0.0,-66.1,1.28,0.03,8.2,19.5,3.4,9.3,2.0
2016-03-29 23:30:00,9.5,64.6,1.7,245.7,977.0,0.0,0.0,-61.4,1.28,0.03,7.6,20.0,3.2,12.4,5.4
2016-03-30 00:00:00,9.4,62.5,2.3,252.3,977.0,0.0,0.0,-55.3,1.28,0.03,6.9,18.9,3.4,16.2,9.7
2016-03-30 00:30:00,9.2,61.2,2.3,242.7,977.0,0.0,0.0,-57.1,1.27,0.03,5.5,18.8,3.8,14.2,8.3
2016-03-30 01:00:00,9.1,60.9,2.6,236.5,977.0,0.0,0.0,-43.1,1.28,0.03,3.8,18.1,4.6,11.6,6.3
2016-03-30 01:30:00,9.1,61.3,2.5,235.4,976.81,0.0,0.0,-44.6,1.28,0.03,3.1,17.6,5.1,8.1,3.2
2016-03-30 02:00:00,9.4,60.7,2.7,243.4,976.01,0.0,0.0,-29.5,1.25,0.03,2.5,15.7,5.4,5.0,1.1
2016-03-30 02:30:00,9.7,60.5,2.7,245.1,976.0,0.0,0.0,-18.3,1.23,0.03,0.8,13.3,7.2,4.7,1.1
2016-03-30 03:00:00,9.8,60.0,2.7,255.4,976.0,0.0,0.0,-22.9,1.2,0.03,0.4,11.4,8.6,4.7,1.1
2016-03-30 03:30:00,9.9,60.0,2.5,252.3,976.0,0.0,0.0,-27.4,1.2,0.03,0.4,9.8,8.8,3.1,0.4
2016-03-30 04:00:00,9.8,61.5,2.1,246.5,975.63,0.0,0.0,-30.9,1.21,0.03,0.6,10.3,8.4,1.4,0.0
2016-03-30 04:30:00,9.9,62.9,2.0,252.2,975.0,0.0,0.0,-46.0,1.23,0.03,0.6,9.5,7.5,1.5,0.0
2016-03-30 05:00:00,9.5,65.0,2.0,240.7,975.0,0.0,0.0,-38.9,1.24,0.03,0.5,10.1,7.9,4.8,2.5
2016-03-30 05:30:00,9.4,68.3,2.2,246.9,975.0,0.0,0.0,-13.4,1.24,0.03,0.8,10.7,7.0,10.3,7.9
2016-03-30 06:00:00,10.1,69.8,2.0,243.9,975.0,0.0,0.0,-11.7,1.2,0.03,0.9,10.9,6.9,11.8,9.3
2016-03-30 06:30:00,10.6,71.7,2.3,233.8,975.0,0.0,0.0,-16.8,1.2,0.03,1.9,12.4,6.5,9.7,6.7
2016-03-30 07:00:00,10.4,78.9,2.7,229.3,975.0,0.43,0.0,-50.9,1.23,0.03,3.0,14.7,5.3,7.2,3.7
2016-03-30 07:30:00,10.0,88.6,2.2,223.1,975.0,0.34,1.3,-29.8,1.42,0.03,6.0,16.8,4.2,6.6,3.8
2016-03-30 08:00:00,10.1,91.0,1.8,223.1,975.0,0.05,9.3,-24.3,1.75,0.03,10.1,17.8,3.8,10.7,8.5
2016-03-30 08:30:00,10.2,91.2,2.0,224.8,975.0,0.16,15.8,-17.0,2.05,0.03,14.9,17.6,3.1,12.2,8.7
2016-03-30 09:00:00,10.4,91.1,1.4,225.0,975.3,0.15,32.8,-3.2,2.74,0.04,24.8,19.1,3.2,12.8,8.4
2016-03-30 09:30:00,10.4,91.5,1.6,221.7,975.61,0.21,54.8,7.7,3.65,0.06,25.9,18.1,2.9,18.2,13.7
2016-03-30 10:00:00,10.7,90.7,1.5,223.4,975.67,0.05,109.9,38.8,5.81,0.09,25.0,17.3,3.3,18.1,13.8
2016-03-30 10:30:00,11.2,90.6,1.5,229.6,976.0,0.14,183.0,75.3,8.17,0.14,25.7,16.5,3.7,14.2,10.7
2016-03-30 11:00:00,11.6,90.5,0.7,186.8,976.0,0.1,153.6,65.6,7.79,0.15,28.9,16.5,3.8,12.3,9.4
2016-03-30 11:30:00,12.1,90.4,0.5,210.4,976.0,0.09,131.9,46.7,7.52,0.16,30.1,16.4,3.7,14.7,12.0
2016-03-30 12:00:00,12.2,89.2,1.3,249.0,976.0,0.09,106.0,19.8,6.68,0.15,26.4,16.0,3.6,14.5,11.6
2016-03-30 12:30:00,12.4,85.4,1.7,248.0,976.0,0.02,135.9,19.0,7.78,0.18,22.8,15.6,3.7,9.3,6.5
2016-03-30 13:00:00,12.3,82.4,2.2,251.2,976.75,0.06,110.3,-8.4,7.09,0.16,19.3,16.7,3.8,7.5,5.3
2016-03-30 13:30:00,11.7,81.0,2.6,305.9,977.0,0.07,135.2,22.5,8.46,0.2,15.5,17.1,3.8,8.3,6.4
2016-03-30 14:00:00,10.9,79.7,2.1,294.1,977.0,0.0,163.3,114.6,9.33,0.21,15.4,17.5,4.2,8.6,6.5
2016-03-30 14:30:00,11.1,79.5,1.7,289.9,977.0,0.0,131.1,90.2,8.81,0.21,15.8,17.9,4.1,6.3,4.1
2016-03-30 15:00:00,11.8,77.2,1.1,229.4,977.0,0.0,206.0,139.2,11.47,0.26,19.0,18.3,4.0,3.3,0.9
2016-03-30 15:30:00,13.4,68.9,1.1,254.1,976.72,0.0,488.2,338.5,18.42,0.38,20.9,20.7,4.0,3.8,1.6
2016-03-30 16:00:00,13.3,66.2,0.8,356.1,976.54,0.0,88.2,33.6,5.13,0.11,17.4,17.3,4.1,6.4,1.8
2016-03-30 16:30:00,12.4,74.8,1.3,49.3,976.75,0.07,93.1,-4.9,5.51,0.11,20.2,19.1,3.7,11.1,4.3
2016-03-30 17:00:00,11.7,82.9,1.9,70.0,976.34,0.06,69.0,-14.6,4.5,0.09,20.6,19.8,3.6,13.9,8.4
2016-03-30 17:30:00,11.7,84.2,1.5,46.7,976.0,0.0,108.3,0.7,5.74,0.1,23.1,21.0,3.6,12.6,8.5
2016-03-30 18:00:00,12.0,83.0,1.1,68.7,976.0,0.0,147.7,-11.1,7.15,0.1,20.8,20.7,3.6,12.4,8.6
2016-03-30 18:30:00,12.0,83.2,1.2,72.0,976.0,0.0,73.6,-35.1,4.64,0.07,19.9,20.4,3.7,9.2,5.0
2016-03-30 19:00:00,11.8,84.0,1.9,54.6,975.96,0.0,31.1,-43.8,2.87,0.05,23.6,22.4,3.4,7.7,4.2
2016-03-30 19:30:00,11.6,83.9,1.7,40.3,976.0,0.0,26.4,-53.6,2.68,0.05,22.8,22.3,3.3,12.5,9.3
2016-03-30 20:00:00,11.4,84.3,1.4,40.1,976.0,0.0,4.4,-57.2,1.92,0.04,21.9,22.0,3.5,13.2,9.6
2016-03-30 20:30:00,11.4,86.9,1.2,19.7,976.0,0.0,0.0,-44.4,1.73,0.04,17.4,20.9,3.5,11.2,7.5
2016-03-30 21:00:00,11.0,87.6,1.1,59.5,976.0,0.0,0.0,-31.7,1.73,0.04,20.5,21.0,3.3,11.2,7.1
2016-03-30 21:30:00,11.0,89.4,0.9,40.2,976.0,0.0,0.0,-27.5,1.73,0.04,20.0,20.8,3.4,10.6,5.7
2016-03-30 22:00:00,10.9,89.6,0.9,66.3,975.9,0.0,0.0,-27.4,1.73,0.04,19.4,20.0,3.3,11.8,6.2
2016-03-30 22:30:00,10.9,90.2,0.4,64.7,975.01,0.01,0.0,-22.0,1.73,0.04,21.7,19.0,3.2,13.6,8.2
2016-03-30 23:00:00,10.7,91.0,0.8,216.1,975.55,0.29,0.0,-36.0,1.74,0.04,24.1,17.9,3.5,18.8,13.1
2016-03-30 23:30:00,10.8,91.4,0.8,33.7,975.0,0.01,0.0,-26.1,1.77,0.04,29.1,19.1,3.5,25.3,19.6
2016-03-31 00:00:00,10.5,91.7,1.5,65.9,975.0,0.0,0.0,-40.1,1.77,0.04,25.2,18.9,3.3,24.1,18.7
2016-03-31 00:30:00,10.5,91.8,0.8,40.5,975.0,0.0,0.0,-31.6,1.77,0.04,26.6,18.4,3.5,21.1,16.5
2016-03-31 01:00:00,10.3,92.1,1.6,329.4,975.32,0.01,0.0,-28.8,1.77,0.04,25.1,16.7,3.5,22.8,19.4
2016-03-31 01:30:00,10.0,92.4,0.3,102.8,975.3,0.0,0.0,-29.6,1.78,0.04,21.9,16.4,3.5,18.3,15.5
2016-03-31 02:00:00,10.1,92.6,1.0,93.7,974.27,0.0,0.0,-36.6,1.79,0.04,19.7,15.5,3.4,18.9,16.2
2016-03-31 02:30:00,10.2,92.6,1.8,317.5,974.72,0.0,0.0,-36.3,1.77,0.04,18.3,14.1,3.3,18.8,16.6
2016-03-31 03:00:00,10.2,92.1,0.8,333.1,975.46,0.0,0.0,-28.7,1.77,0.04,15.2,13.2,3.4,16.6,14.7
2016-03-31 03:30:00,10.3,92.3,0.4,83.2,975.0,0.0,0.0,-53.4,1.79,0.04,12.3,12.7,3.5,18.7,17.4
2016-03-31 04:00:00,10.2,92.6,0.7,96.3,975.0,0.0,0.0,-58.5,1.81,0.04,11.2,13.5,3.5,13.9,12.9
2016-03-31 04:30:00,9.8,92.6,0.7,190.2,974.8,0.0,0.0,-48.2,1.81,0.04,11.0,12.8,3.6,12.3,11.1
2016-03-31 05:00:00,9.2,92.0,1.1,203.8,974.15,0.0,0.0,-40.3,1.85,0.04,10.3,12.0,3.4,15.7,14.3
2016-03-31 05:30:00,9.3,92.6,1.2,240.9,974.0,0.0,0.0,-59.3,1.85,0.04,8.9,11.6,3.5,17.1,15.3
2016-03-31 06:00:00,9.4,92.5,1.8,253.0,974.0,0.0,0.0,-59.9,1.85,0.04,7.5,10.9,3.7,16.6,15.3
2016-03-31 06:30:00,9.2,92.3,1.2,243.5,974.0,0.0,0.0,-62.6,1.85,0.04,7.8,11.6,3.7,18.2,17.0
2016-03-31 07:00:00,9.1,92.6,0.6,194.7,974.0,0.0,0.1,-62.1,1.9,0.04,15.4,13.6,3.5,18.6,16.7
2016-03-31 07:30:00,8.8,92.3,1.4,194.1,974.0,0.0,10.2,-55.0,2.41,0.05,23.5,13.5,3.6,17.1,14.9
2016-03-31 08:00:00,9.1,92.6,0.9,194.9,973.66,0.0,58.4,-45.5,3.72,0.06,31.8,14.3,3.5,15.3,12.5
2016-03-31 08:30:00,9.8,91.7,0.9,201.2,974.0,0.0,118.1,-42.6,5.78,0.09,38.0,15.2,3.6,18.8,15.1
2016-03-31 09:00:00,11.1,87.6,0.9,196.0,973.49,0.0,214.1,-36.5,8.12,0.12,48.9,16.0,3.6,25.1,20.9
2016-03-31 09:30:00,12.5,77.7,0.8,53.6,973.31,0.0,298.9,41.3,10.5,0.16,62.9,17.4,3.6,28.6,22.4
2016-03-31 10:00:00,13.4,69.5,0.8,60.9,973.0,0.0,394.5,236.9,14.31,0.24,71.0,18.0,3.5,35.8,25.0
2016-03-31 10:30:00,15.1,60.9,0.8,12.1,973.0,0.0,461.9,318.2,18.32,0.35,64.8,16.5,3.7,41.2,27.2
2016-03-31 11:00:00,15.5,59.6,1.0,53.3,973.0,0.0,451.9,303.6,18.95,0.39,70.1,16.8,3.4,39.8,24.2
2016-03-31 11:30:00,16.9,53.4,0.4,68.8,972.57,0.0,540.3,383.3,21.81,0.47,65.5,15.7,3.2,42.7,23.3
2016-03-31 12:00:00,17.6,50.4,1.3,40.0,972.0,0.0,620.3,440.8,20.72,0.44,65.1,27.1,3.4,41.8,21.6
2016-03-31 12:30:00,17.9,49.4,1.5,21.0,972.0,0.0,665.0,471.5,23.04,0.52,56.8,31.1,3.2,40.7,22.3
2016-03-31 13:00:00,18.9,43.8,1.6,41.8,971.29,0.0,675.3,469.3,23.46,0.55,48.9,19.7,2.5,41.4,24.4
2016-03-31 13:30:00,19.9,38.8,1.6,14.0,971.0,0.0,664.9,443.4,22.41,0.53,43.4,19.5,4.2,36.3,20.0
2016-03-31 14:00:00,20.2,35.3,1.5,32.2,971.0,0.0,657.9,444.0,22.68,0.54,37.2,20.8,12.4,29.2,13.4
2016-03-31 14:30:00,20.7,33.5,1.9,54.2,970.56,0.0,685.1,458.5,23.09,0.54,36.4,22.6,2.9,22.7,9.0
2016-03-31 15:00:00,20.9,32.5,2.4,27.5,970.0,0.0,667.2,441.8,22.64,0.52,25.2,20.8,4.0,25.1,12.6
2016-03-31 15:30:00,20.3,34.2,2.5,10.5,970.0,0.0,534.7,319.7,18.7,0.41,9.0,14.9,4.7,26.2,13.6
2016-03-31 16:00:00,19.8,35.0,2.3,24.3,970.0,0.0,358.5,193.7,12.9,0.27,11.4,21.5,8.1,23.0,8.5
2016-03-31 16:30:00,19.3,36.6,2.3,31.0,969.78,0.0,180.5,78.8,7.53,0.15,9.6,22.9,11.9,23.4,8.4
2016-03-31 17:00:00,18.7,39.6,1.8,359.6,970.0,0.0,70.1,4.6,3.88,0.08,5.3,23.1,16.1,24.4,10.0
2016-03-31 17:30:00,18.0,42.4,1.9,326.8,970.0,0.0,26.4,-43.2,2.43,0.05,3.8,22.7,21.1,24.1,9.4
2016-03-31 18:00:00,16.8,49.1,1.8,327.4,970.0,0.05,30.4,-154.0,2.26,0.04,4.9,23.9,22.4,21.6,9.4
2016-03-31 18:30:00,16.0,57.5,0.8,6.4,969.93,0.02,37.0,-100.6,2.45,0.04,8.4,30.6,21.2,16.4,7.9
2016-03-31 19:00:00,15.8,58.8,1.6,41.9,969.0,0.02,55.3,-98.5,2.83,0.04,25.5,50.8,10.1,21.1,14.6
2016-03-31 19:30:00,15.7,60.8,1.6,33.1,969.0,0.0,30.8,-84.3,1.99,0.03,13.6,40.0,14.0,28.8,22.7
2016-03-31 20:00:00,15.5,63.0,0.8,17.4,969.0,0.0,3.3,-35.0,1.34,0.03,5.7,31.9,17.2,24.3,16.9
2016-03-31 20:30:00,15.3,64.6,1.2,339.3,969.0,0.0,0.0,-40.5,1.16,0.03,2.8,25.5,23.5,23.1,13.2
2016-03-31 21:00:00,15.0,67.7,1.2,303.2,969.79,0.0,0.0,-33.8,1.15,0.03,2.8,24.8,24.6,32.8,24.9
2016-03-31 21:30:00,14.8,71.7,0.5,327.1,970.0,0.0,0.0,-30.5,1.15,0.03,2.7,25.3,20.2,26.1,20.9
2016-03-31 22:00:00,14.4,79.0,0.8,297.5,970.0,0.0,0.0,-42.5,1.17,0.03,1.0,16.5,20.9,23.3,17.3
2016-03-31 22:30:00,14.1,82.1,0.9,71.7,969.02,0.0,0.0,-71.8,1.2,0.03,4.2,24.0,12.2,29.0,23.8
2016-03-31 23:00:00,13.8,85.3,0.9,174.0,969.0,0.0,0.0,-72.9,1.23,0.03,5.9,27.0,9.6,26.1,21.7
2016-03-31 23:30:00,13.4,86.8,1.1,212.2,969.0,0.0,0.0,-68.4,1.24,0.03,13.6,29.9,5.3,24.3,20.1
2016-04-01 00:00:00,12.7,88.4,1.4,206.2,969.0,0.0,0.0,-40.8,1.24,0.03,9.9,25.4,3.9,27.2,23.0
2016-04-01 00:30:00,12.6,89.3,1.1,207.4,969.0,0.0,0.0,-30.1,1.26,0.03,12.0,25.6,0.5,25.7,21.1
2016-04-01 01:00:00,12.6,89.1,1.4,345.3,969.31,0.0,0.0,-29.5,1.24,0.03,5.5,22.2,0.2,17.9,13.4
2016-04-01 01:30:00,10.7,90.9,2.8,306.4,970.31,0.0,0.0,-12.3,1.27,0.03,3.3,17.0,0.1,19.5,15.5
